artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Burna Boy,#Yawadey,0rDedYRMG0a9cXkdZMeutG,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),5t1QPMQ3ssvP9gLLRPIckA,2013-08-12,38.0,False,0.799,0.587,F#/Gb,-10.005,Major,0.0647,0.0134,0.000149,0.0582,0.737,102.988,4.0,,Album,03:57,2013,August,Monday
Burna Boy,12 Jewels (feat. RZA),3Mg8Wwxis5tw3hCHrVXeiD,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,4.0,False,0.617,0.535,F#/Gb,-15.861,Minor,0.88,0.86,0.0,0.611,0.35,88.986,4.0,RZA,Album,00:27,2023,August,Thursday
Burna Boy,20 10 20,75TQhs2vu3622WqG8ZG3n2,20 10 20,7scvLtBTt1vwk3GZyK32HZ,2020-10-29,40.0,False,0.823,0.466,F#/Gb,-12.898,Minor,0.258,0.149,0.00337,0.113,0.59,98.01,4.0,,Single,03:33,2020,October,Thursday
Burna Boy,23,7EqoATlXAKNwzv45LAlqRt,Twice As Tall,218CJKDCszsQQj7Amk7vIu,2020-08-13,50.0,True,0.738,0.53,F,-8.89,Minor,0.113,0.16,0.0805,0.0973,0.533,102.891,4.0,,Album,04:05,2020,August,Thursday
Burna Boy,34,4tAu3VX39NHecJzJfP6dQ9,Steel & Copper,7z1KSudQMWVOFpSjhxL6Qm,2019-03-21,16.0,True,0.785,0.689,F#/Gb,-6.374,Minor,0.311,0.0555,0.0064,0.107,0.321,145.018,4.0,DJDS,EP,02:40,2019,March,Thursday
Praiz,69 (feat. Burna Boy & Ikechukwu),0KyBUcg6j5xXr21xnQU3JN,69 (feat. Burna Boy & Ikechukwu),2VaCidKCx8RMytYeiuHKYz,2016-10-01,17.0,True,0.668,0.452,C,-7.545,Major,0.032,0.0387,0.00342,0.109,0.0389,130.072,4.0,"Burna Boy, Ikechukwu",Feature,04:06,2016,October,Saturday
Popcaan,Aboboyaa (feat. Burna Boy),2KEMHoK7Tz7rlTUalQXMUk,Great Is He,5DVnzAiFpPirUnh3QPv1ZR,2023-01-27,40.0,True,0.634,0.833,G,-5.1,Major,0.25,0.297,0.0,0.367,0.714,96.881,4.0,Burna Boy,Feature,02:46,2023,January,Friday
Sauti Sol,Afrikan Star,5LpDO55Hivc0DyKDMu7GsP,Afrikan Sauce,3lVYhpsc6SAnMhagWrbwkm,2019-01-31,0.0,False,0.778,0.635,G,-9.641,Major,0.385,0.368,0.0,0.27,0.875,94.943,4.0,Burna Boy,Feature,03:14,2019,January,Thursday
Burna Boy,Alarm Clock,2ItiM4zjvjHmQSXruCb9zA,Twice As Tall,4moiYbxseWbPD2moVhOYje,2020-08-12,28.0,False,0.797,0.714,C#/Db,-8.054,Major,0.0683,0.07,0.285,0.154,0.424,104.997,4.0,,Album,02:12,2020,August,Wednesday
AKA,"All Eyes on Me (feat. Burna Boy, Da L.E.S. & JR)",6oAWlzrEbXFis7Z0kyeX0h,Levels (Explicit),2vaRvfNXHyrXOQ8Aw6MEXe,2014-07-07,48.0,False,0.7,0.684,C#/Db,-6.393,Major,0.0725,0.0143,0.0,0.073,0.48,95.169,4.0,"Burna Boy, Da Les, JR",Feature,04:18,2014,July,Monday
AKA,"All Eyes on Me (feat. Burna Boy, Stonebwoy & Redsan) - Fahrenheitz Remix",1bjKvHhCmLMZjFQs2y6Wk3,"All Eyes on Me (feat. Burna Boy, Stonebwoy & Redsan) [Fahrenheitz Remix]",49COI4ESIudt1Ijh0AigGz,2015-08-19,14.0,True,0.508,0.784,C#/Db,-2.696,Minor,0.289,0.0349,0.0,0.17,0.71,196.452,4.0,"Burna Boy, Stonebwoy, Redsan",Feature,04:12,2015,August,Wednesday
Wretch 32,All In,17aMSN5jJ5NAsMtOmV5axg,Upon Reflection,06r0oFnmu643j3jLokv4SA,2019-10-17,23.0,True,0.697,0.665,F#/Gb,-8.913,Minor,0.302,0.118,0.0,0.118,0.202,94.002,4.0,Burna Boy,Feature,03:17,2019,October,Thursday
Lil Durk,All My Life (Burna Boy Remix),6vyM1yoPhhdezAcW8CmCJq,All My Life (Remixes) (feat. Burna Boy),11OlFW8YpwZTlhAdc0NCV7,2023-10-13,51.0,True,0.787,0.601,D#/Eb,-5.892,Major,0.226,0.071,0.0,0.139,0.698,142.945,4.0,"Burna Boy, J. Cole",Feature,04:24,2023,October,Friday
Major Lazer,All My Life (feat. Burna Boy),0hPNfDQW0AHa1kaAknRanK,All My Life (feat. Burna Boy),1lmu58EGradzCQ3mJAxUSG,2018-09-13,35.0,False,0.428,0.904,F,-4.189,Major,0.261,0.0404,4.1e-06,0.0754,0.834,199.869,4.0,Burna Boy,Feature,02:54,2018,September,Thursday
General Pype,All The Loving,79IICKiP4IrgpuL6obnLbZ,General Pype,6bNzfP6qBjBQXhGfRrKmwi,2017-08-18,3.0,False,0.649,0.864,F#/Gb,-5.445,Major,0.178,0.0131,1.96e-06,0.619,0.734,104.045,4.0,"Burna Boy, Phyno",Feature,04:22,2017,August,Friday
Burna Boy,Alone,0vLj7fwt3HM36zo7HEghCL,Black Panther: Wakanda Forever - Music From and Inspired By,0Wyn0fD9sZIu00xTyXF4eK,2022-11-04,0.0,False,0.6,0.659,E,-7.264,Minor,0.0542,0.176,0.0,0.111,0.307,89.955,4.0,,Feature,03:41,2022,November,Friday
Falz,Alright,4EwMprlOhqFdDWycqdjRnC,27,05C3zviUAfrL5lHLrMaFQP,2017-10-27,9.0,False,0.632,0.742,F,-5.456,Minor,0.219,0.125,0.0,0.103,0.838,165.225,4.0,Burna Boy,Feature,03:04,2017,October,Friday
Wande Coal,Amorawa - Bonus Track,1XD2smsByGKUCgHhyZyVtF,Wanted,6fSgSpssVi7fMqMXhxGcbL,2015-10-24,0.0,False,0.551,0.786,G#/Ab,-3.444,Major,0.216,0.0154,0.0,0.183,0.544,195.844,4.0,,Feature,04:02,2015,October,Saturday
Burna Boy,Another Story (feat. M.anifest),5TgGP38fQTuYO5ixyasQGq,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,33.0,False,0.591,0.682,D#/Eb,-6.705,Minor,0.378,0.673,2.62e-05,0.102,0.955,110.749,3.0,M.anifest,Album,04:16,2019,July,Thursday
Burna Boy,Anybody,0JoEdvXnroF2eVAaErd945,African Giant,79lrrUvUyIuOD12b5taQVP,2019-07-24,53.0,False,0.863,0.882,F#/Gb,-2.396,Minor,0.0611,0.0134,5.6e-05,0.078,0.643,103.988,4.0,,Album,03:08,2019,July,Wednesday
DJ Big N,Anything,4ectAGHOvhNaMIN8XEMjHt,Anything,04DZr6X7TEsFqOgh1Afw6X,2017-08-28,7.0,False,0.539,0.637,F,-7.978,Minor,0.226,0.499,0.0,0.345,0.77,63.606,3.0,"Tiwa Savage, Burna Boy",Feature,03:15,2017,August,Monday
Nappy,Aye,4badfFr7yTku7A5u2M8h0s,Aye,0VfDVcl3Mc8GJoIcWRDKgE,2019-12-13,0.0,False,0.781,0.856,G,-6.025,Minor,0.0463,0.629,0.0428,0.0983,0.478,113.101,4.0,Burna Boy,Feature,03:27,2019,December,Friday
Air Boy,Ayepo (Remix) [feat. Burna Boy],4XLTXwXc6prNikY3PwN26Z,Ayepo (Remix) [feat. Burna Boy],0rR7DynKTfq5scbbwcrddm,2017-11-18,21.0,False,0.732,0.863,D,-4.895,Minor,0.0419,0.224,7.45e-05,0.447,0.96,104.031,4.0,Burna Boy,Feature,04:06,2017,November,Saturday
Burna Boy,B. D’OR (feat. Wizkid),3ketN3dth18vSJ1T3HIztN,B. D’OR (feat. Wizkid),2Nwv16YY4xo8Jm4TVm54i9,2021-12-14,55.0,False,0.873,0.658,E,-8.031,Minor,0.108,0.00858,0.0061,0.0999,0.483,104.033,4.0,Wizkid,Single,03:09,2021,December,Tuesday
Larry Gaaga,Baba Nla,741bGvXuyaHaiFZrVEtLza,Baba Nla,4VMCzDpzW1LRJjDLIGWRXN,2018-08-10,34.0,True,0.657,0.619,A,-6.776,Minor,0.248,0.061,0.0121,0.142,0.579,100.085,4.0,"Burna Boy, 2Baba, Dbanj",Feature,03:22,2018,August,Friday
Burna Boy,Bank On It,7862flGk6U3tiWs2m2aUzH,Twice As Tall,4moiYbxseWbPD2moVhOYje,2020-08-12,47.0,False,0.784,0.388,C#/Db,-8.931,Major,0.207,0.29,0.00539,0.0971,0.472,93.011,4.0,,Album,04:36,2020,August,Wednesday
Mr Eazi,Bankulize - Remix,2VX5UXX0VvAr4JtusKcbXP,Bankulize (Remix),4CEJZ6mKWl1zTMCyv6GYAZ,2016-09-16,25.0,False,0.695,0.451,F#/Gb,-5.395,Minor,0.162,0.152,0.0,0.0571,0.82,200.05,4.0,Burna Boy,Feature,03:12,2016,September,Friday
Jorja Smith,Be Honest (feat. Burna Boy),5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),4d2oTHRFwGifGFgve7zSGC,2019-08-16,67.0,False,0.757,0.737,E,-6.728,Minor,0.114,0.311,0.0,0.113,0.635,98.057,4.0,Burna Boy,Feature,03:27,2019,August,Friday
Burna Boy,Bebo,1FJbAalsCkRqDgYivI0F08,Twice As Tall,218CJKDCszsQQj7Amk7vIu,2020-08-13,31.0,False,0.847,0.687,C#/Db,-8.359,Major,0.0927,0.0953,0.577,0.173,0.458,108.096,4.0,,Album,02:44,2020,August,Thursday
Burna Boy,Big 7,3A17uQFJab0NDpyIeZAavF,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,56.0,True,0.653,0.877,G#/Ab,-6.643,Major,0.145,0.136,0.0,0.0892,0.604,94.78,4.0,,Album,02:23,2023,August,Thursday
Burna Boy,Body to Body #Ycd,0UF970jvIUBs02GoWDVObi,Redemption,0iFm8vnIeZcrxqAHIBsj6H,2016-09-23,26.0,True,0.697,0.469,C,-9.664,Minor,0.135,0.635,0.0765,0.11,0.374,129.879,4.0,,EP,03:14,2016,September,Friday
Burna Boy,Boom Boom Boom,6WbVnaupKAl0yPu9m6KJ3K,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),5t1QPMQ3ssvP9gLLRPIckA,2013-08-12,19.0,False,0.735,0.938,F,-4.997,Minor,0.119,0.0395,0.0,0.27,0.643,105.959,4.0,,Album,03:50,2013,August,Monday
Ty Dolla $ign,Burna Boy Interlude,6DoDoVOTsUxbIdzTWq3B8s,Featuring Ty Dolla $ign,6M4Nu5UgX097dxeF2lm9P8,2020-10-23,24.0,False,0.515,0.311,G#/Ab,-15.304,Major,0.0332,0.989,0.895,0.25,0.717,81.123,4.0,,Feature,00:46,2020,October,Friday
Burna Boy,Calm Down,56XIgOY2j7nL5xUtuKXACL,Outside,26du6obYLeY1vf6xIJ1l0D,2018-01-26,37.0,True,0.636,0.549,C#/Db,-7.495,Major,0.0532,0.503,1.16e-06,0.16,0.588,167.874,4.0,,Album,04:25,2018,January,Friday
Peruzzi,Champion Lover,5fq7UHMSoBsoK7xGU0AU1z,HeartWork,7z742ZPIbeVwYlEJq3ButV,2018-12-21,0.0,True,0.871,0.554,D,-8.599,Major,0.0809,0.134,2.42e-05,0.0337,0.686,104.959,4.0,Burna Boy,Feature,03:28,2018,December,Friday
DJ Jimmy Jatt,Chase,30gMIjhTCP4SfCZNYFOrYh,Chase,7sT68opAfnDrTfUbdT1MfR,2017-07-06,20.0,False,0.909,0.733,A,-5.491,Minor,0.147,0.24,0.0,0.511,0.536,111.051,4.0,Burna Boy,Feature,03:23,2017,July,Thursday
Burna Boy,Check and Balance,3E8GSQm3hsUO3osUdGbJsB,Best of Burna Boy,1FjaEQoMFoN5PtDsLcCcO7,2017-07-04,35.0,True,0.74,0.756,G#/Ab,-8.014,Major,0.0669,0.258,0.0,0.34,0.732,104.001,4.0,,Compilation,03:23,2017,July,Tuesday
Burna Boy,City Boys,4RoKNqyZ9622tcAeNPNv5k,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,70.0,True,0.832,0.612,D,-7.58,Minor,0.141,0.065,0.0,0.132,0.591,100.013,4.0,,Album,02:33,2023,August,Thursday
Burna Boy,Cloak & Dagger (feat. J Hus),0cE68B5sCz9f3snJ5ueTGZ,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,45.0,False,0.62,0.601,G#/Ab,-6.635,Major,0.221,0.154,0.00108,0.271,0.46,103.748,4.0,J Hus,Album,03:31,2022,July,Thursday
Burna Boy,Collateral Damage,3A1zdPgQNDW4moavGCxSxz,African Giant,79lrrUvUyIuOD12b5taQVP,2019-07-24,54.0,False,0.74,0.852,D,-7.323,Minor,0.0453,0.51,0.123,0.158,0.903,102.015,4.0,,Album,03:17,2019,July,Wednesday
John Legend,Coming 2 America,1qe9SXab6Hh0dhFYxKYTXG,Coming 2 America (Amazon Original Motion Picture Soundtrack),4nZt8NKX67NCY0UfvuWqdG,2021-03-05,21.0,False,0.597,0.858,B,-4.0,Minor,0.0539,0.00762,1.25e-05,0.287,0.587,102.978,4.0,"Burna Boy, Nile Rodgers",Feature,02:32,2021,March,Friday
USHER,Coming Home,0T7fF9tR4Oa4jEsXlXhe2H,Coming Home,79OWreJV8yC6jMe2xjbEI2,2024-02-08,39.0,False,0.697,0.568,C,-7.016,Major,0.22,0.163,1.73e-06,0.112,0.685,165.036,3.0,Burna Boy,Feature,03:15,2024,February,Thursday
Burna Boy,Comma,0X6KeoX1HANrLI20m4Hc1V,Twice As Tall,218CJKDCszsQQj7Amk7vIu,2020-08-13,30.0,True,0.909,0.617,G#/Ab,-6.455,Major,0.0983,0.0133,0.00147,0.101,0.488,114.038,4.0,,Album,02:50,2020,August,Thursday
LeriQ,Comment Tu T'appelle,1r4ViE83W0f5Ki2tIX2vcL,The Lost Sounds,2L0hy6oP1fFAih809pgHQq,2015-08-28,0.0,False,0.841,0.89,C,-4.312,Minor,0.0733,0.284,0.000299,0.0708,0.897,109.006,4.0,"Burna Boy, Dammy Krane, Mojeed, Ozone",Feature,04:08,2015,August,Friday
Burna Boy,Common Person,5PhThXEC5fVIbjwUhFc0Z3,"Love, Damini",53s3xfNBbh5Z0Xv9IXjvi4,2022-07-06,52.0,False,0.703,0.674,E,-7.185,Major,0.079,0.636,0.468,0.103,0.592,97.021,4.0,,Album,03:30,2022,July,Wednesday
LeriQ,Cotton Candy (feat. Burna Boy),1ihbLuQP3REH3LtT6S2AnD,Cotton Candy (feat. Burna Boy),5cxdzvmHmzTRnKZ8pveiHq,2017-07-17,26.0,True,0.679,0.43,A#/Bb,-14.491,Minor,0.244,0.464,4.44e-06,0.0885,0.72,108.041,4.0,"DJ Tunez, Burna Boy",Feature,03:52,2017,July,Monday
Burna Boy,Dangote,0YAJAjHY8P30DK8tB8wQeC,African Giant,79lrrUvUyIuOD12b5taQVP,2019-07-24,43.0,False,0.538,0.652,G,-5.016,Major,0.406,0.507,1.83e-06,0.0801,0.798,68.373,5.0,,Album,03:45,2019,July,Wednesday
Burna Boy,Darko,4Ty2eRGfNVhJOgEDRzRsyb,Steel & Copper,7z1KSudQMWVOFpSjhxL6Qm,2019-03-21,18.0,False,0.762,0.607,E,-6.085,Minor,0.289,0.246,8.8e-06,0.107,0.65,124.982,5.0,DJDS,EP,02:02,2019,March,Thursday
IDK,December,2XTyx7Txuj6dZ1lLYLj3Wc,Is He Real?,2JnOb2SpW5DSOHhbW6GKru,2019-09-04,41.0,False,0.586,0.807,B,-5.846,Minor,0.302,0.461,8.72e-05,0.117,0.77,130.455,5.0,,Feature,03:30,2019,September,Wednesday
Dr Vades,Deja-vu,4lnilDvVDmuzrtFM1wDhuM,Deja-vu,66CYcqXl8x7nrDR66q6BqG,2018-05-18,0.0,True,0.759,0.596,F,-8.453,Major,0.169,0.0957,0.0,0.116,0.519,113.236,5.0,"Burna Boy, K-Trap",Feature,03:18,2018,May,Friday
Burna Boy,Devil in California,39GdQUHeQwpwyvmyXwv5Dq,Outside,26du6obYLeY1vf6xIJ1l0D,2018-01-26,27.0,True,0.52,0.538,G#/Ab,-8.747,Minor,0.221,0.602,0.0,0.177,0.546,127.425,4.0,,Album,03:15,2018,January,Friday
Burna Boy,Dey Play,5cJLTFZRVkrkFWiD3GXgo0,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,48.0,False,0.726,0.55,A,-5.928,Minor,0.225,0.0971,0.00388,0.136,0.762,68.058,3.0,,Album,02:33,2023,August,Thursday
Burna Boy,Different (feat. Damian Marley & Angelique Kidjo),6F5bERiTAIAVAP8ZUh0tqE,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,36.0,True,0.603,0.648,G#/Ab,-5.728,Minor,0.5,0.0924,0.0,0.334,0.486,87.442,4.0,"Angelique Kidjo, Damian Marley",Album,03:16,2019,July,Thursday
Burna Boy,Different Size (feat. Victony),0s5nhb6ts6uCKAVnGg46y6,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,42.0,False,0.731,0.755,F#/Gb,-9.096,Major,0.0359,0.6,0.0134,0.191,0.838,107.973,4.0,Victony,Album,03:29,2022,July,Thursday
Burna Boy,Dirty Secrets,2sh23PpmUcfrxKaBRvqxig,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,39.0,True,0.557,0.586,C,-11.439,Major,0.184,0.134,4.06e-05,0.0365,0.928,89.64,4.0,,Album,02:31,2022,July,Thursday
Phyno,Do I - Remix,7yKjDDd9w01nFEOD5adoHq,Do I (Remix),5aVA4avxVgyg1S6iVQpx0m,2023-12-19,56.0,True,0.847,0.825,F#/Gb,-7.042,Minor,0.106,0.74,0.000175,0.151,0.726,113.019,4.0,Burna Boy,Feature,02:18,2023,December,Tuesday
Angelique Kidjo,Do Yourself,2ReE8CKPtb1MfZyW79nr19,Do Yourself,3TRL43gS83a5Nw1XlLvgau,2021-06-25,21.0,False,0.701,0.914,G#/Ab,-3.65,Major,0.0766,0.0801,0.0113,0.0619,0.847,98.991,4.0,Burna Boy,Feature,04:02,2021,June,Friday
Cassper Nyovest,Doc Shebeleza - West Africa Remix,3aDiQ0PzYMwJqcX50lnXy7,Tsholofelo (Platinum Edition),367X12thcQ6YbzKYWLGXFc,2015-04-17,16.0,True,0.856,0.938,G#/Ab,-1.404,Major,0.177,0.15,0.0,0.0635,0.618,137.954,4.0,"Burna Boy, M.I",Feature,04:34,2015,April,Friday
Burna Boy,Don't Cross That Line,4gGyXPjr4Src7SUS6MlYmr,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,14.0,False,0.55,0.761,C#/Db,-7.265,Major,0.424,0.263,0.0,0.116,0.693,205.76,4.0,,Compilation,02:20,2011,April,Thursday
Burna Boy,Don't Run,1bclCoXeMIAh4LzHjxsi6t,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),5t1QPMQ3ssvP9gLLRPIckA,2013-08-12,24.0,False,0.707,0.716,F#/Gb,-6.749,Major,0.254,0.198,0.0,0.109,0.778,94.046,4.0,"Reminisce, Olamide",Album,03:22,2013,August,Monday
Dadju,Donne-moi l’accord,0F3K1nFNG6ZecPHUCh6YlV,Poison Ou Antidote,6FsbmqiFXF87zjPSl4VX2k,2020-09-25,58.0,False,0.843,0.831,F,-6.489,Minor,0.0518,0.252,0.0,0.0915,0.916,99.059,4.0,Burna Boy,Feature,03:06,2020,September,Friday
Burna Boy,Duro Ni Be,52BOFyu8ALHu4PywvVGv2T,Best of Burna Boy,1FjaEQoMFoN5PtDsLcCcO7,2017-07-04,14.0,True,0.684,0.824,D,-6.319,Major,0.134,0.385,8.98e-06,0.0959,0.9,86.067,4.0,Phyno,Compilation,03:28,2017,July,Tuesday
Burna Boy,Duro Ni Be (feat. Phyno),5DmbNsE5k0IcGLoLLMcmVG,On a Spaceship,4tjD2jPZdPe3nqop8En6zb,2015-11-25,22.0,True,0.689,0.818,A,-6.363,Minor,0.124,0.359,1.1e-05,0.0963,0.903,86.05,4.0,Phyno,Album,03:28,2015,November,Wednesday
Mr. Dutch,E No Finish,0Y8TsxEv9h9ZjpuzZq0NqG,E No Finish,2MIvEfrMxvhg4qcCaV0tjA,2018-10-16,0.0,False,0.804,0.836,D,-3.944,Minor,0.0563,0.0555,3.49e-06,0.0983,0.749,99.936,4.0,Burna Boy,Feature,03:08,2018,October,Tuesday
Pop Smoke,Enjoy Yourself (feat. Burna Boy) - Remix,6QzkbRRLWTEcFE0NyOX1Dt,Shoot For The Stars Aim For The Moon (Deluxe),2MDU46hcBn3u94s46BOSdv,2020-07-20,50.0,True,0.773,0.688,B,-6.935,Minor,0.146,0.454,0.0,0.214,0.441,96.955,4.0,Burna Boy,Feature,03:17,2020,July,Monday
Burna Boy,Fa so LaTi Do,4zS9tAJtVIDo7hfE17kxJF,Redemption,0iFm8vnIeZcrxqAHIBsj6H,2016-09-23,35.0,True,0.812,0.5,C,-7.891,Major,0.0372,0.0999,0.000145,0.592,0.753,96.985,4.0,,EP,03:02,2016,September,Friday
Burna Boy,Fa so Lati Do,5AOZYXVXnR8YvmeU5mtS6K,Redemption,038SZr5DtjpCRspMtzi6FY,2016-09-23,26.0,True,0.808,0.495,C,-7.807,Major,0.0354,0.107,0.000134,0.555,0.758,97.002,4.0,,EP,03:02,2016,September,Friday
Mabel,Finders Keepers - Remix,2hbMLNr8C555alIZPBNMiO,Ivy To Roses (Mixtape),0syM7OUAhV7S6XmOa4nLUZ,2019-01-18,32.0,False,0.77,0.683,E,-5.652,Minor,0.162,0.0832,0.0,0.0922,0.564,107.937,4.0,"Kojo Funds, Burna Boy, Don-E",Feature,04:28,2019,January,Friday
Burna Boy,For My Hand (feat. Ed Sheeran),0HaRLPnr887lcQM2YQzkff,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,65.0,False,0.87,0.479,A,-7.779,Major,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,Ed Sheeran,Album,02:39,2022,July,Thursday
Burna Boy,Freedom Freestyle,3wat3cnKg9khle6EkDmt3K,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,25.0,False,0.706,0.712,C,-10.443,Major,0.375,0.0579,3.45e-06,0.109,0.799,121.862,5.0,,Compilation,02:51,2011,April,Thursday
Burna Boy,Gba,6U7DBIumZknqAZQ7vB3sLc,Gba,5ja8m0QObAPA4m6jtA6rRs,2017-11-06,31.0,False,0.853,0.855,F#/Gb,-5.621,Minor,0.143,0.0132,0.00938,0.0885,0.513,104.028,4.0,,Single,03:54,2017,November,Monday
SPINALL,Gba Gbe E (feat. Burna Boy),1SWsAS3zNsulR0333IkszB,Gba Gbe E (feat. Burna Boy),5ds3enfUC4lEvLJFWUPHgW,2014-02-03,27.0,False,0.556,0.928,D,-3.63,Major,0.194,0.0925,0.0,0.0548,0.718,114.461,4.0,Burna Boy,Feature,03:45,2014,February,Monday
Skales,Gbefun Onetime,2ob5Z1Y5rEF45cDkz3XxNR,The Never Say Never Guy,3rEGE6EoPd7EtLJg8pWWSH,2017-05-29,0.0,False,0.811,0.614,A#/Bb,-7.166,Minor,0.0559,0.311,2.01e-05,0.17,0.594,106.016,4.0,Burna Boy,Feature,03:38,2017,May,Monday
Zlatan,Gbeku,72hSh4EAQV1PMzCRU7dQap,Gbeku,78mXZpyVKOQon8gv1kLXAp,2019-10-24,35.0,True,0.94,0.843,D#/Eb,-1.854,Minor,0.167,0.168,0.00154,0.0536,0.856,112.06,4.0,Burna Boy,Feature,03:54,2019,October,Thursday
Burna Boy,Gbona,7rpWDu9GPlLxbLorYKVys7,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,63.0,False,0.798,0.813,E,-5.869,Minor,0.162,0.564,0.000142,0.108,0.942,93.912,4.0,,Album,03:07,2019,July,Thursday
