artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Young Thug,Check,1jk9c0gZI0wbn5GvAj7PBV,Barter 6,0BsMZIueWsJLWng8A7sE8e,2015-04-16,63,True,0.667,0.581,C,-5.164,Minor,0.323,0.0428,0.0,0.183,0.368,110.953,4,[],Commercial Mixtape,03:50,2015,April,Thursday
Young Thug,Hot (feat. Gunna),5Z8HZM6iQMhhqyPcCGY5g9,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,65,True,0.855,0.651,C,-8.044,Minor,0.235,0.063,0.0,0.0772,0.559,111.997,4,['Gunna'],Studio Album,03:13,2019,August,Friday
Young Thug,Oh U Went (feat. Drake),7qLr3HMApUbyDkUvgIvHnB,BUSINESS IS BUSINESS,6qElaeK7SHsEzb8uV8eG3D,2023-06-23,65,True,0.808,0.789,G,-5.88,Minor,0.236,0.0517,0.0,0.0819,0.465,136.01,4,['Drake'],Studio Album,03:05,2023,June,Friday
Young Thug,Digits,4cg1yakyRSIOjxKM2I7J1q,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,2016-03-25,66,True,0.769,0.632,A#/Bb,-4.228,Minor,0.0537,0.0325,0.0,0.116,0.294,131.932,4,[],Commercial Mixtape,02:56,2016,March,Friday
Young Thug,Money On The Dresser,0k88aN0xmk8Xn1zdnyTiPG,BUSINESS IS BUSINESS,6qElaeK7SHsEzb8uV8eG3D,2023-06-23,46,True,0.896,0.648,G#/Ab,-6.903,Major,0.267,0.000107,0.00826,0.105,0.441,159.982,4,[],Studio Album,02:13,2023,June,Friday
Young Thug,OD,7fheaybAcABeiuYU6VgDrQ,Barter 6,0BsMZIueWsJLWng8A7sE8e,2015-04-16,44,True,0.51,0.533,G,-6.194,Major,0.359,0.194,0.0,0.117,0.262,88.154,4,[],Commercial Mixtape,04:45,2015,April,Thursday
Young Thug,Numbers,1kWVgfctc2JUKCqlsZGWbU,Barter 6,0BsMZIueWsJLWng8A7sE8e,2015-04-16,46,True,0.656,0.606,C#/Db,-5.398,Major,0.283,0.134,0.0,0.0921,0.614,140.01,4,[],Commercial Mixtape,03:27,2015,April,Thursday
Young Thug,Scoliosis (with Lil Double 0),5vkrDTKB9xWraHlj0EY1pf,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,47,True,0.917,0.631,D,-6.817,Major,0.244,0.00365,0.0,0.35,0.493,129.965,4,['Lil Double 0'],Studio Album,02:50,2021,October,Friday
Young Thug,Stupid/Asking,5UZxoK9vuNm5uXzIpE4nC7,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,44,True,0.586,0.501,C#/Db,-11.193,Major,0.362,0.497,1.33e-06,0.372,0.473,109.482,5,[],Studio Album,05:33,2021,October,Friday
Young Thug,Worth It,5QCr1xFufKJOTkpcR9ih24,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,2016-03-25,51,True,0.604,0.435,E,-9.191,Minor,0.135,0.0326,0.0,0.091,0.112,136.827,4,[],Commercial Mixtape,03:06,2016,March,Friday
Young Thug,Myself,7xPYUbsmB0jItocBfLjO1N,Slime Season 4,5Dwws0oO0fQLDsrwZE7rvW,2017-12-04,33,True,0.503,0.543,A#/Bb,-8.203,Minor,0.453,0.0124,0.0,0.0627,0.369,82.991,4,[],Commercial Mixtape,04:48,2017,December,Monday
Young Thug,Fifth Day Dead,5314IYHnvVMlWPpxolaOFu,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,44,True,0.692,0.365,D,-13.474,Major,0.438,0.263,0.0,0.097,0.199,179.922,4,[],Studio Album,02:30,2021,October,Friday
Young Thug,"Slime Shit (feat. Yak Gotti, Duke & Peewee Roscoe)",7iynYKl5NWdjM1FXTzs6hw,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,2016-03-25,47,True,0.896,0.423,G#/Ab,-7.987,Major,0.44,0.02,0.0,0.182,0.282,132.928,4,"['Yak Gotti', 'Duke', 'PeeWee Roscoe']",Commercial Mixtape,04:38,2016,March,Friday
Young Thug,Die Today,0yZpMYvpqopK9adJrDT3S9,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,46,True,0.941,0.418,A#/Bb,-10.382,Minor,0.296,0.0121,0.0,0.126,0.518,135.001,4,[],Album Deluxe,03:00,2019,December,Friday
Young Thug,From A Man,3CUMd8XMv3LBSLrDrKoXQE,From A Man,3Ut8zKJlqFVRMqwcAww9bP,2023-10-13,48,True,0.542,0.695,B,-6.539,Minor,0.183,0.0111,0.0,0.114,0.306,70.934,1,[],Single,03:27,2023,October,Friday
Young Thug,"Guwop (feat. Quavo, Offset and Young Scooter)",1BSA5I386L2IAmFQURYjIz,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,2016-08-26,53,True,0.883,0.616,C,-7.218,Minor,0.274,0.014,1.48e-06,0.0967,0.482,141.969,4,"['Quavo', 'Offset', 'Young Scooter']",Commercial Mixtape,05:15,2016,August,Friday
Young Thug,RiRi,20rZiHL20MTJjfhLQZQsm4,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,2016-08-26,48,True,0.677,0.489,G#/Ab,-7.385,Major,0.277,0.0144,0.0,0.318,0.457,139.848,4,[],Commercial Mixtape,04:04,2016,August,Friday
Young Thug,Road Rage,4rMRWTyCqdXz4UD5RFGJoG,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,41,True,0.624,0.327,C#/Db,-14.902,Minor,0.892,0.0346,0.0,0.102,0.421,78.584,4,[],Studio Album,02:32,2021,October,Friday
Young Thug,Gangster Shit,4AwJDh8ErDvjeiswR41DKM,Gangster Shit,2DHzI9Jnhf4HDO7jprAgkA,2016-06-10,48,True,0.781,0.57,C#/Db,-5.555,Minor,0.296,0.117,0.0,0.112,0.354,173.991,4,[],Single,02:40,2016,June,Friday
Young Thug,Future Swag,1ckxFDBKrcepE6pDmayXzP,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,2016-08-26,48,True,0.674,0.664,A,-6.021,Major,0.0906,0.0107,0.0,0.275,0.451,154.039,4,[],Commercial Mixtape,02:45,2016,August,Friday
Young Thug,Jumped Out the Window,0o7Zga5TFy35CcivyPDO5m,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,47,True,0.928,0.515,C#/Db,-8.306,Major,0.0859,0.00081,0.0,0.235,0.387,138.049,4,[],Studio Album,03:24,2019,August,Friday
Young Thug,Die Slow (with Strick),6wuGK7wlZFjX2NYmParJwl,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,46,True,0.558,0.211,A#/Bb,-14.575,Major,0.0453,0.799,0.000385,0.106,0.159,80.688,4,['Strick'],Studio Album,03:57,2021,October,Friday
Young Thug,Stoner,1jROHCeEzDr6VnV8EnBnik,Stoner,3mEM2ULIptDPwU07OLk1qy,2014-02-04,46,True,0.876,0.675,D#/Eb,-3.28,Minor,0.146,0.421,1.16e-06,0.0667,0.606,135.959,4,[],Single,04:00,2014,February,Tuesday
Young Thug,Hoodie (feat. BSlime & Lil Gotit),6tCmZiMZDwAYSfjnArGG48,BUSINESS IS BUSINESS,6qElaeK7SHsEzb8uV8eG3D,2023-06-23,43,True,0.506,0.598,C#/Db,-8.476,Major,0.415,0.000431,0.0,0.105,0.222,169.717,4,"['Bslime', 'Lil Gotit']",Studio Album,03:35,2023,June,Friday
Young Thug,Tattoos,1vbUiccx25u2ncTe4RujS2,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,2016-03-25,45,True,0.822,0.685,C#/Db,-5.872,Minor,0.0837,0.0039,0.0,0.242,0.306,102.033,4,[],Commercial Mixtape,04:01,2016,March,Friday
Young Thug,Big Tipper (feat. Lil Keed),2ppp5hZ4TX9NlrycVEeH3l,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,38,True,0.898,0.589,D,-7.841,Major,0.27,0.000709,0.0,0.164,0.277,155.005,4,['Lil Keed'],Album Deluxe,03:43,2019,December,Friday
Young Thug,Cartier Gucci Scarf (feat. Lil Duke),3TWSar7EBNWZVeEWqDSjpw,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,42,True,0.935,0.505,C#/Db,-7.155,Minor,0.0931,0.0508,0.0,0.0841,0.183,128.044,4,['Lil Duke'],Studio Album,03:18,2019,August,Friday
Young Thug,Drippin',0f85bMoarvHbdIcfhDjSjN,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,2016-03-25,45,True,0.947,0.602,C,-7.275,Major,0.0744,0.0515,0.0,0.0921,0.347,103.961,4,[],Commercial Mixtape,03:06,2016,March,Friday
Young Thug,Jonesboro,3sSlrxRD9X1jYCzBtbbiwg,BUSINESS IS BUSINESS (Metro's Version),0z2a9VgdVmkr0DInVJUgu6,2023-06-26,42,True,0.682,0.635,G,-6.38,Major,0.244,0.514,3.27e-06,0.189,0.249,113.698,5,[],Album Deluxe,02:43,2023,June,Monday
Young Thug,I Bought Her (feat. Lil Duke),7HPUVxJdwGMujRmstBlvp7,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16,42,True,0.913,0.57,G,-7.886,Major,0.248,0.000462,0.0,0.063,0.607,136.079,4,['Lil Duke'],Studio Album,03:21,2019,August,Friday
Young Thug,Hercules,5MD2QLnFM2ChpKAh33z0zr,I'm Up,4sAB9WulPpnAcig7alDGTg,2016-02-05,50,True,0.742,0.559,F,-5.876,Major,0.141,0.0324,0.0,0.0987,0.431,146.923,4,[],Commercial Mixtape,04:40,2016,February,Friday
Young Thug,Abracadabra (feat. Travis Scott),4Zsi5pyvmZBxvRg0KeDFMC,BUSINESS IS BUSINESS,6qElaeK7SHsEzb8uV8eG3D,2023-06-23,51,True,0.65,0.565,G#/Ab,-6.597,Minor,0.225,0.0342,0.0,0.111,0.377,163.281,4,['Travis Scott'],Studio Album,04:07,2023,June,Friday
Young Thug,Tick Tock,3JXebpWufTcs8iegiRCBW7,Tick Tock,7K0mSkUKYnyrOQ4ko2fl7N,2021-08-20,44,True,0.944,0.693,B,-8.605,Minor,0.266,0.00789,0.0,0.164,0.626,134.061,4,[],Single,02:39,2021,August,Friday
Young Thug,Peepin Out The Window (with Future & Bslime),03kozlqpm5twrblZia0m9j,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,46,True,0.509,0.51,E,-9.522,Minor,0.425,0.176,0.0,0.223,0.22,82.407,4,"['Bslime', 'Future']",Studio Album,03:57,2021,October,Friday
Young Thug,Problem,1o5jdqnWybW9Mau4GDWPMa,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,2016-03-25,48,True,0.872,0.639,G#/Ab,-5.658,Minor,0.103,0.125,0.0,0.144,0.469,111.968,4,[],Commercial Mixtape,04:01,2016,March,Friday
Young Thug,Surf (feat. Gunna),4bDucmQDna7svslTkXP0YR,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,41,True,0.93,0.561,C,-8.053,Major,0.25,0.101,0.0,0.0992,0.596,140.987,4,['Gunna'],Album Deluxe,03:04,2019,December,Friday
Young Thug,Want Me Dead (feat. 21 Savage),4r4rpFbzk8LDKosME0ZW1C,BUSINESS IS BUSINESS (Metro's Version),0z2a9VgdVmkr0DInVJUgu6,2023-06-26,42,True,0.833,0.6,F#/Gb,-8.287,Minor,0.375,0.204,0.0,0.147,0.491,133.22,4,['21 Savage'],Album Deluxe,03:14,2023,June,Monday
Young Thug,Faces,29GvhwlStyNr9BQTX4M9qx,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,40,True,0.557,0.488,C,-9.698,Major,0.382,0.0511,0.0,0.158,0.35,84.129,4,[],Studio Album,02:12,2021,October,Friday
Young Thug,Swizz Beatz,539wfGOsGcRmT1IBVUfiJV,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,2016-08-26,45,True,0.831,0.532,E,-7.047,Minor,0.338,0.245,0.000131,0.314,0.517,130.0,4,[],Commercial Mixtape,03:16,2016,August,Friday
Young Thug,Dome (feat. Duke),5kBmoWvzfQgpd1pVGwFwab,Barter 6,0BsMZIueWsJLWng8A7sE8e,2015-04-16,46,True,0.843,0.564,F,-6.004,Minor,0.242,0.0383,0.0,0.39,0.565,112.938,4,['Duke'],Commercial Mixtape,03:51,2015,April,Thursday
Young Thug,Sin (feat. Jaden Smith),1Jl21sidRpEdlVBvYbssLx,On the Run,6VCDStheOuhrQaoYbHP2iO,2018-09-24,50,True,0.889,0.385,B,-11.767,Minor,0.165,0.00544,0.0,0.274,0.235,125.995,4,['Jaden'],Extended Playlst (EP),03:22,2018,September,Monday
Young Thug,Cruise Ship,3C4FUqrrjuvWoHwsumWfIu,SUPER SLIMEY,187UNqZ7MX3neMYkkevmdm,2017-10-20,46,True,0.793,0.742,C,-6.185,Major,0.21,0.0107,0.0,0.119,0.21,150.076,4,[],Collaboration Album,02:46,2017,October,Friday
Young Thug,Me or Us,0JaN65P0DapRjboDEv2g08,Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,2017-06-16,43,True,0.682,0.251,F,-12.824,Major,0.244,0.664,1.06e-05,0.144,0.419,80.041,4,[],Commercial Mixtape,02:37,2017,June,Friday
Young Thug,Just How It Is,5OC4vQl6XKvsCzgrPwzY1q,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,41,True,0.611,0.539,G,-10.617,Major,0.411,0.0485,0.0,0.127,0.627,82.766,4,[],Album Deluxe,03:27,2019,December,Friday
Young Thug,Mad Dog,5vg13q0WVz8iamRtUjaVU0,BUSINESS IS BUSINESS,6qElaeK7SHsEzb8uV8eG3D,2023-06-23,44,True,0.648,0.5,F#/Gb,-6.263,Minor,0.198,0.0242,0.0,0.167,0.362,159.857,4,[],Studio Album,03:49,2023,June,Friday
Young Thug,Went Thru It,69eqSx7e4dIyEOhoPff0WS,BUSINESS IS BUSINESS (Metro's Version),0z2a9VgdVmkr0DInVJUgu6,2023-06-26,36,True,0.863,0.66,D,-7.016,Major,0.16,0.0312,6.08e-06,0.236,0.236,92.511,4,[],Album Deluxe,02:35,2023,June,Monday
Young Thug,Killed Before,0jPLBur1qXRfj3pbuJSX03,SUPER SLIMEY,187UNqZ7MX3neMYkkevmdm,2017-10-20,49,True,0.697,0.675,G,-4.688,Major,0.317,0.275,0.0,0.0767,0.292,158.133,4,[],Collaboration Album,03:40,2017,October,Friday
Young Thug,"Love You More (with Nate Ruess, Gunna & Jeff Bhasker)",4pUxYUHVKXWsgGhEhOu7R9,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,48,True,0.668,0.376,F#/Gb,-10.865,Major,0.0575,0.575,0.00111,0.103,0.246,137.981,4,"['Gunna', 'Jeff Bhasker', 'Nate Ruess']",Studio Album,03:41,2021,October,Friday
Young Thug,Cars Bring Me Out (feat. Future),0GY3LiAOOOYIIDv53TXbjR,BUSINESS IS BUSINESS (Metro's Version),0z2a9VgdVmkr0DInVJUgu6,2023-06-26,39,True,0.759,0.741,A#/Bb,-6.065,Minor,0.171,0.0192,0.0,0.145,0.69,100.054,4,['Future'],Album Deluxe,03:22,2023,June,Monday
Young Thug,Insure My Wrist (with Gunna),26PSkNzsEBx1BRRB4vY4n5,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,44,True,0.607,0.646,G#/Ab,-10.39,Minor,0.351,0.221,0.0,0.0744,0.547,86.009,4,['Gunna'],Studio Album,02:48,2021,October,Friday
Young Thug,Dream (feat. Yak Gotti),1SkR9g1l9NipSZhZPJsbOT,Barter 6,0BsMZIueWsJLWng8A7sE8e,2015-04-16,46,True,0.854,0.468,C#/Db,-6.506,Major,0.384,0.0448,0.0,0.165,0.223,140.096,4,['Yak Gotti'],Commercial Mixtape,03:01,2015,April,Thursday
Young Thug,You Said (feat. Quavo),1gUakci7HwPcImtp0i79N3,Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,2017-06-16,47,True,0.577,0.557,G#/Ab,-6.894,Major,0.114,0.147,0.0,0.21,0.177,119.977,4,['Quavo'],Commercial Mixtape,06:42,2017,June,Friday
Young Thug,Oh U Went (feat. Drake),0AslrwYTun10F8W16o6LYd,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,37,False,0.808,0.78,F,-5.909,Major,0.249,0.0469,0.0,0.102,0.488,136.038,4,['Drake'],Studio Album,03:05,2023,June,Thursday
Young Thug,Family Don't Matter (feat. Millie Go Lightly),445YTBOjx9kYThBepGA9au,Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,2017-06-16,47,True,0.63,0.436,G,-10.218,Major,0.433,0.172,0.0,0.429,0.691,145.066,4,['Millie Go Lightly'],Commercial Mixtape,04:55,2017,June,Friday
Young Thug,She Wanna Party (feat. Millie Go Lightly),3WL6yCfh0zw2MxVSWSe0G1,Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,2017-06-16,43,True,0.578,0.5,A#/Bb,-6.656,Minor,0.271,0.125,0.0,0.235,0.388,104.095,5,['Millie Go Lightly'],Commercial Mixtape,04:10,2017,June,Friday
Young Thug,King TROUP,6uJmfWyFMLGCjvvRF5mpG9,I'm Up,4sAB9WulPpnAcig7alDGTg,2016-02-05,48,True,0.641,0.564,E,-8.006,Minor,0.406,0.397,0.0,0.179,0.523,86.636,3,[],Commercial Mixtape,03:45,2016,February,Friday
Young Thug,Bad Bad Bad (feat. Lil Baby),3Ih7VhpeRyTIabBEGSCEW5,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,44,True,0.974,0.596,F#/Gb,-8.888,Major,0.184,0.0976,0.0,0.151,0.892,111.959,4,['Lil Baby'],Album Deluxe,02:29,2019,December,Friday
Young Thug,Oh U Went (feat. Drake),45QTjP8zsLtJ1a3lPa10U1,BUSINESS IS BUSINESS (Metro's Version),0z2a9VgdVmkr0DInVJUgu6,2023-06-26,42,True,0.808,0.789,G,-5.88,Minor,0.236,0.0517,0.0,0.0819,0.465,136.01,4,['Drake'],Album Deluxe,03:05,2023,June,Monday
Young Thug,Yea Yea Yea,4tiWuxeSX1GbeBPt8osI6Z,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,41,True,0.867,0.413,G,-8.487,Minor,0.465,0.353,0.0,0.117,0.54,98.035,4,[],Studio Album,02:24,2021,October,Friday
Young Thug,On the Run (feat. Offset),04yv0dtqVm9u745efIuxbZ,On the Run,6VCDStheOuhrQaoYbHP2iO,2018-09-24,44,True,0.964,0.529,C,-7.748,Major,0.187,0.00659,4.47e-06,0.0872,0.63,128.042,4,['Offset'],Extended Playlst (EP),04:23,2018,September,Monday
Young Thug,Amazing (feat. Jacquees),5mzmXn6NdCU9Gm6Q0rcBWT,Barter 6,0BsMZIueWsJLWng8A7sE8e,2015-04-16,41,True,0.595,0.503,A#/Bb,-8.691,Minor,0.609,0.461,0.0,0.0997,0.78,95.068,5,['Jacquees'],Commercial Mixtape,03:38,2015,April,Thursday
Young Thug,Do U Love Me,0whCNZKidgBNhuPW41vYpg,Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,2017-06-16,41,True,0.8,0.607,G#/Ab,-8.399,Major,0.251,0.0134,0.0,0.257,0.713,101.926,4,[],Commercial Mixtape,03:29,2017,June,Friday
Young Thug,Hoodie (feat. BSlime & Lil Gotit),5edae1tuaQswnqiXcUlWRO,BUSINESS IS BUSINESS (Metro's Version),0z2a9VgdVmkr0DInVJUgu6,2023-06-26,35,True,0.506,0.598,C#/Db,-8.476,Major,0.415,0.000431,0.0,0.105,0.222,169.717,4,"['Bslime', 'Lil Gotit']",Album Deluxe,03:35,2023,June,Monday
Young Thug,Webbie (feat. Duke),6pRkwu4Pt9d7Ki6g4ppOYj,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,2016-08-26,47,True,0.696,0.589,C#/Db,-7.033,Minor,0.295,0.123,0.0,0.134,0.273,78.52,4,['Duke'],Commercial Mixtape,03:55,2016,August,Friday
Young Thug,Light It Up,2G1O1E91aRpIX5r6ngW51V,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,41,True,0.953,0.515,A#/Bb,-8.546,Major,0.0846,0.00389,0.0,0.11,0.351,138.039,4,[],Album Deluxe,03:29,2019,December,Friday
Young Thug,Hate The Game,7xfueRdAGnr8pKEIhkGcc8,Punk,7IKkHmEk4It4cRdOYanyvW,2021-10-15,48,True,0.823,0.442,B,-11.129,Major,0.303,0.0655,2.25e-05,0.0966,0.546,157.929,4,[],Studio Album,02:44,2021,October,Friday
